clip_id,fsid,cls,split,source,duration_sec,note
208700,208700,background,train,FSD50K,1.591,hard_neg:alarm
209698,209698,background,train,FSD50K,16.936,hard_neg:alarm
210581,210581,background,train,FSD50K,5.016,hard_neg:glass_dishes
211103,211103,background,train,FSD50K,13.189,hard_neg:alarm
211156,211156,background,train,FSD50K,1.306,hard_neg:glass_dishes
211157,211157,background,train,FSD50K,1.275,hard_neg:glass_dishes
211159,211159,background,train,FSD50K,0.583,hard_neg:glass_dishes
211160,211160,background,train,FSD50K,0.532,hard_neg:glass_dishes
211408,211408,background,train,FSD50K,9.555,hard_neg:alarm
211451,211451,background,train,FSD50K,14.569,hard_neg:alarm
212006,212006,background,train,FSD50K,0.37,hard_neg:alarm
212127,212127,background,train,FSD50K,3.398,hard_neg:alarm
212128,212128,background,train,FSD50K,1.402,hard_neg:alarm
212129,212129,background,train,FSD50K,1.017,hard_neg:alarm
212182,212182,background,train,FSD50K,12.76,hard_neg:alarm
212186,212186,background,train,FSD50K,28.48,hard_neg:alarm
212187,212187,background,train,FSD50K,25.64,hard_neg:alarm
212531,212531,background,train,FSD50K,3.936,hard_neg:alarm
212532,212532,background,train,FSD50K,5.352,hard_neg:alarm
212533,212533,background,train,FSD50K,8.427,hard_neg:alarm
212534,212534,background,train,FSD50K,13.776,hard_neg:alarm
212535,212535,background,train,FSD50K,0.696,hard_neg:alarm
212633,212633,background,train,FSD50K,0.356,hard_neg:glass_dishes
212721,212721,background,train,FSD50K,1.968,hard_neg:glass_dishes
212722,212722,background,train,FSD50K,2.16,hard_neg:glass_dishes
212723,212723,background,train,FSD50K,2.328,hard_neg:glass_dishes
213890,213890,background,train,FSD50K,18.329,hard_neg:alarm
2139,2139,background,train,FSD50K,0.772,hard_neg:glass_dishes
214020,214020,background,train,FSD50K,7.027,hard_neg:alarm
214186,214186,background,train,FSD50K,1.09,hard_neg:glass_dishes
214187,214187,background,train,FSD50K,0.564,hard_neg:glass_dishes
214188,214188,background,train,FSD50K,0.731,hard_neg:glass_dishes
214189,214189,background,train,FSD50K,1.282,hard_neg:glass_dishes
214190,214190,background,train,FSD50K,1.397,hard_neg:glass_dishes
214191,214191,background,train,FSD50K,0.923,hard_neg:glass_dishes
214192,214192,background,train,FSD50K,1.936,hard_neg:glass_dishes
214193,214193,background,train,FSD50K,0.616,hard_neg:glass_dishes
215818,215818,background,train,FSD50K,12.452,hard_neg:alarm
215819,215819,background,train,FSD50K,15.498,hard_neg:alarm
215820,215820,background,train,FSD50K,10.86,hard_neg:alarm
215821,215821,background,train,FSD50K,10.692,hard_neg:alarm
215822,215822,background,train,FSD50K,11.616,hard_neg:alarm
216001,216001,background,train,FSD50K,19.012,hard_neg:glass_dishes
216009,216009,background,train,FSD50K,8.666,hard_neg:alarm
216090,216090,background,train,FSD50K,0.592,hard_neg:alarm
21680,21680,background,train,FSD50K,5.346,hard_neg:alarm
21687,21687,background,train,FSD50K,3.648,hard_neg:alarm
217527,217527,background,train,FSD50K,29.875,hard_neg:alarm
217989,217989,background,train,FSD50K,0.937,hard_neg:alarm
218317,218317,background,train,FSD50K,23.002,hard_neg:alarm
21871,21871,background,train,FSD50K,2.926,hard_neg:alarm
219244,219244,background,train,FSD50K,8.522,hard_neg:alarm
219551,219551,background,train,FSD50K,7.023,hard_neg:glass_dishes
21985,21985,background,train,FSD50K,21.002,hard_neg:alarm
21986,21986,background,train,FSD50K,8.327,hard_neg:alarm
220959,220959,background,train,FSD50K,17.6,hard_neg:glass_dishes
221085,221085,background,train,FSD50K,2.5,hard_neg:alarm
221086,221086,background,train,FSD50K,5.0,hard_neg:alarm
221087,221087,background,train,FSD50K,5.0,hard_neg:alarm
221088,221088,background,train,FSD50K,5.0,hard_neg:alarm
221359,221359,background,train,FSD50K,6.557,hard_neg:alarm
221522,221522,background,train,FSD50K,13.506,hard_neg:alarm
221639,221639,background,train,FSD50K,17.581,hard_neg:alarm
221644,221644,background,train,FSD50K,20.12,hard_neg:alarm
221958,221958,background,train,FSD50K,10.007,hard_neg:scream_crowd
223176,223176,background,train,FSD50K,4.502,hard_neg:alarm
223182,223182,background,train,FSD50K,0.778,hard_neg:alarm
223183,223183,background,train,FSD50K,0.817,hard_neg:alarm
223320,223320,background,train,FSD50K,9.796,hard_neg:alarm
223505,223505,background,train,FSD50K,20.742,hard_neg:alarm
223506,223506,background,train,FSD50K,16.056,hard_neg:alarm
223521,223521,background,train,FSD50K,7.461,hard_neg:scream_crowd
223562,223562,background,train,FSD50K,2.296,hard_neg:alarm
223671,223671,background,train,FSD50K,2.481,hard_neg:alarm
223672,223672,background,train,FSD50K,3.713,hard_neg:alarm
223673,223673,background,train,FSD50K,2.614,hard_neg:alarm
223745,223745,background,train,FSD50K,8.617,hard_neg:scream_crowd
22410,22410,background,train,FSD50K,1.5,hard_neg:alarm
22411,22411,background,train,FSD50K,2.0,hard_neg:alarm
22622,22622,background,train,FSD50K,12.202,hard_neg:alarm
22627,22627,background,train,FSD50K,0.998,hard_neg:alarm
22770,22770,background,train,FSD50K,0.486,hard_neg:glass_dishes
22876,22876,background,train,FSD50K,6.917,hard_neg:alarm
22877,22877,background,train,FSD50K,17.241,hard_neg:alarm
233381,233381,background,train,FSD50K,1.365,hard_neg:glass_dishes
233586,233586,background,train,FSD50K,7.0,hard_neg:glass_dishes
233645,233645,background,train,FSD50K,29.915,hard_neg:alarm
233715,233715,background,train,FSD50K,6.092,hard_neg:glass_dishes
234523,234523,background,train,FSD50K,2.462,hard_neg:alarm
234524,234524,background,train,FSD50K,1.812,hard_neg:alarm
234563,234563,background,train,FSD50K,2.462,hard_neg:alarm
234564,234564,background,train,FSD50K,1.812,hard_neg:alarm
234565,234565,background,train,FSD50K,1.951,hard_neg:alarm
234566,234566,background,train,FSD50K,2.067,hard_neg:alarm
235191,235191,background,train,FSD50K,6.331,hard_neg:scream_crowd
235265,235265,background,train,FSD50K,2.128,hard_neg:alarm
235496,235496,background,train,FSD50K,2.763,hard_neg:glass_dishes
235497,235497,background,train,FSD50K,2.315,hard_neg:glass_dishes
235903,235903,background,train,FSD50K,1.777,hard_neg:glass_dishes
236799,236799,background,train,FSD50K,5.652,hard_neg:alarm
237419,237419,background,train,FSD50K,16.092,hard_neg:baby_cry
238075,238075,background,train,FSD50K,6.087,hard_neg:alarm
238250,238250,background,train,FSD50K,6.85,hard_neg:baby_cry
238390,238390,background,train,FSD50K,6.078,hard_neg:alarm
238409,238409,background,train,FSD50K,6.834,hard_neg:glass_dishes
238418,238418,background,train,FSD50K,7.09,hard_neg:glass_dishes
23880,23880,background,train,FSD50K,3.8,hard_neg:baby_cry
239030,239030,background,train,FSD50K,1.51,hard_neg:alarm
239031,239031,background,train,FSD50K,1.51,hard_neg:alarm
240372,240372,background,train,FSD50K,3.589,hard_neg:baby_cry
240785,240785,background,train,FSD50K,0.326,hard_neg:glass_dishes
241419,241419,background,train,FSD50K,16.0,hard_neg:alarm
241998,241998,background,train,FSD50K,4.24,hard_neg:alarm
242000,242000,background,train,FSD50K,4.125,hard_neg:alarm
24232,24232,background,train,FSD50K,2.232,hard_neg:alarm
24233,24233,background,train,FSD50K,5.899,hard_neg:alarm
24236,24236,background,train,FSD50K,5.159,hard_neg:alarm
242494,242494,background,train,FSD50K,21.554,hard_neg:alarm
242502,242502,background,train,FSD50K,0.423,hard_neg:alarm
24271,24271,background,train,FSD50K,8.998,hard_neg:alarm
242911,242911,background,train,FSD50K,2.476,hard_neg:baby_cry
243406,243406,background,train,FSD50K,3.81,hard_neg:scream_crowd
243607,243607,background,train,FSD50K,2.685,hard_neg:alarm
243661,243661,background,train,FSD50K,18.822,hard_neg:baby_cry
244925,244925,background,train,FSD50K,20.308,hard_neg:glass_dishes
244927,244927,background,train,FSD50K,7.36,hard_neg:alarm
244932,244932,background,train,FSD50K,1.009,hard_neg:alarm
245028,245028,background,train,FSD50K,4.226,hard_neg:alarm
24520,24520,background,train,FSD50K,15.623,hard_neg:alarm
245300,245300,background,train,FSD50K,9.027,hard_neg:baby_cry
245311,245311,background,train,FSD50K,1.623,hard_neg:alarm
245313,245313,background,train,FSD50K,1.855,hard_neg:alarm
245888,245888,background,train,FSD50K,10.353,hard_neg:alarm
246309,246309,background,train,FSD50K,21.978,hard_neg:baby_cry
246328,246328,background,train,FSD50K,1.023,hard_neg:alarm
246390,246390,background,train,FSD50K,23.569,hard_neg:alarm
24735,24735,background,train,FSD50K,7.993,hard_neg:alarm
24736,24736,background,train,FSD50K,27.261,hard_neg:alarm
249150,249150,background,train,FSD50K,1.724,hard_neg:alarm
249191,249191,background,train,FSD50K,5.042,hard_neg:alarm
24928,24928,background,train,FSD50K,27.022,hard_neg:alarm
24929,24929,background,train,FSD50K,27.063,hard_neg:alarm
249303,249303,background,train,FSD50K,4.906,hard_neg:alarm
249304,249304,background,train,FSD50K,15.138,hard_neg:alarm
249509,249509,background,train,FSD50K,4.713,hard_neg:alarm
249510,249510,background,train,FSD50K,3.864,hard_neg:alarm
249511,249511,background,train,FSD50K,4.916,hard_neg:alarm
249513,249513,background,train,FSD50K,5.21,hard_neg:alarm
249515,249515,background,train,FSD50K,4.114,hard_neg:alarm
249931,249931,background,train,FSD50K,2.339,hard_neg:alarm
250047,250047,background,train,FSD50K,1.304,hard_neg:alarm
250048,250048,background,train,FSD50K,1.006,hard_neg:alarm
250049,250049,background,train,FSD50K,1.653,hard_neg:alarm
250050,250050,background,train,FSD50K,1.122,hard_neg:alarm
250051,250051,background,train,FSD50K,1.306,hard_neg:alarm
250052,250052,background,train,FSD50K,1.013,hard_neg:alarm
250096,250096,background,train,FSD50K,22.224,hard_neg:alarm
250261,250261,background,train,FSD50K,3.83,hard_neg:alarm
250285,250285,background,train,FSD50K,11.06,hard_neg:alarm
25031,25031,background,train,FSD50K,7.708,hard_neg:alarm
25032,25032,background,train,FSD50K,7.708,hard_neg:alarm
250629,250629,background,train,FSD50K,5.172,hard_neg:alarm
250630,250630,background,train,FSD50K,2.379,hard_neg:alarm
250631,250631,background,train,FSD50K,2.326,hard_neg:alarm
250632,250632,background,train,FSD50K,2.614,hard_neg:alarm
250654,250654,background,train,FSD50K,2.273,hard_neg:alarm
250679,250679,background,train,FSD50K,7.731,hard_neg:baby_cry
250691,250691,background,train,FSD50K,7.213,hard_neg:glass_dishes
250692,250692,background,train,FSD50K,4.417,hard_neg:glass_dishes
250695,250695,background,train,FSD50K,1.621,hard_neg:glass_dishes
250696,250696,background,train,FSD50K,6.91,hard_neg:glass_dishes
251341,251341,background,train,FSD50K,1.017,hard_neg:alarm
251540,251540,background,train,FSD50K,18.143,hard_neg:alarm
251542,251542,background,train,FSD50K,10.632,hard_neg:alarm
251564,251564,background,train,FSD50K,22.88,hard_neg:alarm
251583,251583,background,train,FSD50K,9.096,hard_neg:alarm
251894,251894,background,train,FSD50K,5.896,hard_neg:alarm
253313,253313,background,train,FSD50K,21.253,hard_neg:alarm
253314,253314,background,train,FSD50K,21.576,hard_neg:alarm
253315,253315,background,train,FSD50K,18.394,hard_neg:alarm
253316,253316,background,train,FSD50K,21.738,hard_neg:alarm
253337,253337,background,train,FSD50K,27.836,hard_neg:glass_dishes
253338,253338,background,train,FSD50K,20.416,hard_neg:glass_dishes
253587,253587,background,train,FSD50K,17.918,hard_neg:scream_crowd
253603,253603,background,train,FSD50K,13.864,hard_neg:scream_crowd
253713,253713,background,train,FSD50K,3.5,hard_neg:alarm
253928,253928,background,train,FSD50K,3.4,hard_neg:alarm
253982,253982,background,train,FSD50K,2.28,hard_neg:alarm
254186,254186,background,train,FSD50K,5.6,hard_neg:alarm
254473,254473,background,train,FSD50K,4.967,hard_neg:baby_cry
254474,254474,background,train,FSD50K,11.445,hard_neg:baby_cry
254475,254475,background,train,FSD50K,12.363,hard_neg:baby_cry
254476,254476,background,train,FSD50K,5.519,hard_neg:baby_cry
254478,254478,background,train,FSD50K,7.612,hard_neg:baby_cry
254507,254507,background,train,FSD50K,21.602,hard_neg:alarm
254678,254678,background,train,FSD50K,2.513,hard_neg:alarm
25480,25480,background,train,FSD50K,14.434,hard_neg:alarm
254869,254869,background,train,FSD50K,7.759,hard_neg:baby_cry
254907,254907,background,train,FSD50K,4.0,hard_neg:alarm
255193,255193,background,train,FSD50K,14.781,hard_neg:alarm
255194,255194,background,train,FSD50K,14.762,hard_neg:alarm
255195,255195,background,train,FSD50K,14.854,hard_neg:alarm
255208,255208,background,train,FSD50K,3.426,hard_neg:glass_dishes
255699,255699,background,train,FSD50K,26.406,hard_neg:alarm
255700,255700,background,train,FSD50K,17.533,hard_neg:alarm
255850,255850,background,train,FSD50K,17.507,hard_neg:alarm
256127,256127,background,train,FSD50K,11.964,hard_neg:alarm
256159,256159,background,train,FSD50K,5.69,hard_neg:alarm
256160,256160,background,train,FSD50K,11.303,hard_neg:alarm
256210,256210,background,train,FSD50K,2.464,hard_neg:alarm
256211,256211,background,train,FSD50K,3.14,hard_neg:alarm
257806,257806,background,train,FSD50K,1.243,hard_neg:alarm
257949,257949,background,train,FSD50K,4.625,hard_neg:alarm
257950,257950,background,train,FSD50K,9.542,hard_neg:alarm
258016,258016,background,train,FSD50K,3.386,hard_neg:alarm
258089,258089,background,train,FSD50K,2.078,hard_neg:alarm
258175,258175,background,train,FSD50K,19.98,hard_neg:alarm
258176,258176,background,train,FSD50K,11.954,hard_neg:alarm
258177,258177,background,train,FSD50K,9.99,hard_neg:alarm
258178,258178,background,train,FSD50K,14.985,hard_neg:alarm
258179,258179,background,train,FSD50K,1.11,hard_neg:alarm
258180,258180,background,train,FSD50K,1.728,hard_neg:alarm
258193,258193,background,train,FSD50K,0.361,hard_neg:alarm
25821,25821,background,train,FSD50K,15.067,hard_neg:alarm
259553,259553,background,train,FSD50K,2.001,hard_neg:glass_dishes
259606,259606,background,train,FSD50K,18.482,hard_neg:baby_cry
259608,259608,background,train,FSD50K,23.683,hard_neg:baby_cry
259609,259609,background,train,FSD50K,16.16,hard_neg:baby_cry
259610,259610,background,train,FSD50K,16.833,hard_neg:baby_cry
259671,259671,background,train,FSD50K,19.368,hard_neg:glass_dishes
259926,259926,background,train,FSD50K,2.24,hard_neg:alarm
259927,259927,background,train,FSD50K,2.239,hard_neg:alarm
259992,259992,background,train,FSD50K,3.404,hard_neg:alarm
26147,26147,background,train,FSD50K,4.751,hard_neg:baby_cry
26176,26176,background,train,FSD50K,1.95,hard_neg:alarm
26177,26177,background,train,FSD50K,3.941,hard_neg:alarm
262648,262648,background,train,FSD50K,7.073,hard_neg:alarm
262853,262853,background,train,FSD50K,2.667,hard_neg:alarm
262878,262878,background,train,FSD50K,2.2,hard_neg:alarm
262897,262897,background,train,FSD50K,14.744,hard_neg:alarm
262900,262900,background,train,FSD50K,1.5,hard_neg:alarm
262911,262911,background,train,FSD50K,0.57,hard_neg:alarm
263,263,background,train,FSD50K,4.313,hard_neg:baby_cry
26348,26348,background,train,FSD50K,2.195,hard_neg:alarm
263619,263619,background,train,FSD50K,12.108,hard_neg:glass_dishes
26373,26373,background,train,FSD50K,17.973,hard_neg:alarm
264346,264346,background,train,FSD50K,0.556,hard_neg:alarm
264993,264993,background,train,FSD50K,11.125,hard_neg:alarm
265017,265017,background,train,FSD50K,27.748,hard_neg:alarm
265080,265080,background,train,FSD50K,8.997,hard_neg:alarm
265083,265083,background,train,FSD50K,8.427,hard_neg:alarm
265085,265085,background,train,FSD50K,8.459,hard_neg:alarm
265088,265088,background,train,FSD50K,6.623,hard_neg:alarm
265644,265644,background,train,FSD50K,23.728,hard_neg:alarm
265755,265755,background,train,FSD50K,0.528,hard_neg:alarm
265769,265769,background,train,FSD50K,2.057,hard_neg:alarm
265977,265977,background,train,FSD50K,13.072,hard_neg:alarm
266848,266848,background,train,FSD50K,27.17,hard_neg:alarm
266891,266891,background,train,FSD50K,1.009,hard_neg:alarm
266924,266924,background,train,FSD50K,9.922,hard_neg:alarm
267199,267199,background,train,FSD50K,25.5,hard_neg:alarm
267881,267881,background,train,FSD50K,2.365,hard_neg:alarm
267900,267900,background,train,FSD50K,4.225,hard_neg:alarm
267901,267901,background,train,FSD50K,10.108,hard_neg:alarm
267967,267967,background,train,FSD50K,2.163,hard_neg:alarm
267969,267969,background,train,FSD50K,16.024,hard_neg:alarm
268015,268015,background,train,FSD50K,9.477,hard_neg:alarm
268074,268074,background,train,FSD50K,2.757,hard_neg:alarm
268076,268076,background,train,FSD50K,2.057,hard_neg:alarm
26834,26834,background,train,FSD50K,18.077,hard_neg:alarm
268805,268805,background,train,FSD50K,0.531,hard_neg:alarm
268823,268823,background,train,FSD50K,8.0,hard_neg:alarm
268916,268916,background,train,FSD50K,0.732,hard_neg:alarm
268917,268917,background,train,FSD50K,0.764,hard_neg:alarm
269379,269379,background,train,FSD50K,14.976,hard_neg:alarm
269380,269380,background,train,FSD50K,27.776,hard_neg:alarm
269483,269483,background,train,FSD50K,4.292,hard_neg:glass_dishes
269541,269541,background,train,FSD50K,4.0,hard_neg:alarm
26960,26960,background,train,FSD50K,5.651,hard_neg:alarm
26961,26961,background,train,FSD50K,1.685,hard_neg:alarm
